date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:12:47	95805/95805	---MCZ	200	added ('OK')	text/html	etag:%2233c35e606085d1b8ab74e9f10a63ad98%22	https://www.onetouchhealth.net/news/we-won-another-award	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/news/we-won-another-award.html	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:47	109475/109475	---M--	200	added ('OK')	image/jpeg	etag:%221aba3-61053f8b2b709%22	https://www.onetouchhealth.net/app/uploads/2023/11/ellen-accepting-the-BBH-health-award-for-best-healthcare-software-768x1024.jpeg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2023/11/ellen-accepting-the-BBH-health-award-for-best-healthcare-software-768x1024.jpg	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:49	96380/96380	---MCZ	200	added ('OK')	text/html	etag:%226794274d1b29f31fe9a68c4a0007225d%22	https://www.onetouchhealth.net/news/we-are-on-the-deloitte-technology-fast-50-list	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/news/we-are-on-the-deloitte-technology-fast-50-list.html	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:49	97512/97512	---M--	200	added ('OK')	image/jpeg	etag:%2217ce8-610540df8d65d%22	https://www.onetouchhealth.net/app/uploads/2024/02/deloitte-fast-50.jpg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/02/deloitte-fast-50.jpg	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:50	96843/96843	---MCZ	200	added ('OK')	text/html	etag:%22b4627a17a60d370cbc5ae0b8b5edc531%22	https://www.onetouchhealth.net/news/onetouch-is-at-the-care-association-alliance-conference	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/news/onetouch-is-at-the-care-association-alliance-conference.html	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:51	71613/71613	---M--	200	added ('OK')	image/jpeg	etag:%22117bd-610544d609714%22	https://www.onetouchhealth.net/app/uploads/2024/02/Richard-speaking-at-the-the-Yorkshire-and-Humber-Care-Association-Alliance-Conference-768x576.jpeg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/02/Richard-speaking-at-the-the-Yorkshire-and-Humber-Care-Association-Alliance-Conference-768x576.jpg	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:52	96656/96656	---MCZ	200	added ('OK')	text/html	etag:%2211b52bc888164262519c1bcf5a522429%22	https://www.onetouchhealth.net/news/we-are-the-most-innovative-solution-in-home-care	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/news/we-are-the-most-innovative-solution-in-home-care.html	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:52	50292/50292	---M--	200	added ('OK')	image/jpeg	etag:%22c474-610627f802664%22	https://www.onetouchhealth.net/app/uploads/2024/02/innovative-solutions-in-homecare-winners-at-the-leaders-in-care-awards-768x511.jpeg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/02/innovative-solutions-in-homecare-winners-at-the-leaders-in-care-awards-768x511.jpg	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:54	96724/96724	---MCZ	200	added ('OK')	text/html	etag:%2220bc163b2687f2adb967a88b4a5217cb%22	https://www.onetouchhealth.net/news/we-are-delighted-to-announce-our-acquisition-of-autumncare	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/news/we-are-delighted-to-announce-our-acquisition-of-autumncare.html	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:54	35118/35118	---M--	200	added ('OK')	image/jpeg	etag:%22892e-6106816f43270%22	https://www.onetouchhealth.net/app/uploads/2024/02/autumncare-acquisiton-image-768x768.jpeg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/02/autumncare-acquisiton-image-768x768.jpg	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:55	57722/57722	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:12:53%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/pages/450	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/pages/450.json	(from https://www.onetouchhealth.net/contact)
00:12:57	2348/2348	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:12:55%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fcontact	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed8a72.json	(from https://www.onetouchhealth.net/contact)
00:12:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:12:55%20GMT	https://www.onetouchhealth.net/?p=450	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/index9e0f.html	(from https://www.onetouchhealth.net/contact)
00:12:58	2871/2871	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:12:56%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fcontact&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embede66d	(from https://www.onetouchhealth.net/contact)
00:12:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:12:57%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/contact)
00:13:00	56503/56503	---M--	200	added ('OK')	image/jpeg	etag:%22dcb7-61028863a9425%22	https://www.onetouchhealth.net/app/uploads/2024/01/Beige-Simple-Woman-Facebook-Profile-Picture-3200-x-864-px.jpg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/01/Beige-Simple-Woman-Facebook-Profile-Picture-3200-x-864-px.jpg	(from https://www.onetouchhealth.net/contact)
00:13:00	416/416	---M-Z	200	added ('OK')	image/svg+xml	etag:%221a0-5fadece3fa7e8-gzip%22	https://www.onetouchhealth.net/app/mu-plugins/gravityforms/images/spinner.svg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/mu-plugins/gravityforms/images/spinner.svg	(from https://www.onetouchhealth.net/contact)
00:13:00	49573/49573	---M-Z	200	added ('OK')	text/css	etag:%22c1a5-6186518c72b9f-gzip%22	https://www.onetouchhealth.net/app/mu-plugins/gravityforms/assets/css/dist/basic.min.css?ver=2.8.9	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/mu-plugins/gravityforms/assets/css/dist/basic.min08d4.css	(from https://www.onetouchhealth.net/contact)
00:13:01	0/0	---M--	200	added ('OK')	text/css	etag:%220-5fadece3f1b48%22	https://www.onetouchhealth.net/app/mu-plugins/gravityforms/assets/css/dist/theme-components.min.css?ver=2.8.9	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/mu-plugins/gravityforms/assets/css/dist/theme-components.min08d4.css	(from https://www.onetouchhealth.net/contact)
00:13:01	1757/1757	---M-Z	200	added ('OK')	text/css	etag:%226dd-6186518c7430f-gzip%22	https://www.onetouchhealth.net/app/mu-plugins/gravityforms/assets/css/dist/theme-ie11.min.css?ver=2.8.9	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/mu-plugins/gravityforms/assets/css/dist/theme-ie11.min08d4.css	(from https://www.onetouchhealth.net/contact)
00:13:02	32221/32221	---M-Z	200	added ('OK')	text/css	etag:%227ddd-6186518c7430f-gzip%22	https://www.onetouchhealth.net/app/mu-plugins/gravityforms/assets/css/dist/theme.min.css?ver=2.8.9	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/mu-plugins/gravityforms/assets/css/dist/theme.min08d4.css	(from https://www.onetouchhealth.net/contact)
00:13:02	59016/59016	---M-Z	200	added ('OK')	text/css	etag:%22e688-5bca85cdbf580-gzip%22	https://www.onetouchhealth.net/wp/wp-includes/css/dashicons.min.css?ver=6.4.3	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp/wp-includes/css/dashicons.min84fc.css	(from https://www.onetouchhealth.net/contact)
00:13:03	8171/8171	---M-Z	200	added ('OK')	application/x-javascript	etag:%221feb-5f287f2e2a640-gzip%22	https://www.onetouchhealth.net/wp/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js?ver=3.1.2	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp/wp-includes/js/dist/vendor/wp-polyfill-inert.min0226.js	(from https://www.onetouchhealth.net/contact)
00:13:03	6625/6625	---M-Z	200	added ('OK')	application/x-javascript	etag:%2219e1-605bb4a4f5400-gzip%22	https://www.onetouchhealth.net/wp/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.14.0	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp/wp-includes/js/dist/vendor/regenerator-runtime.min6c85.js	(from https://www.onetouchhealth.net/contact)
00:13:04	115127/115127	---M-Z	200	added ('OK')	application/x-javascript	etag:%221c1b7-60643d1669380-gzip%22	https://www.onetouchhealth.net/wp/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://www.onetouchhealth.net/contact)
00:13:04	498/498	---M-Z	200	added ('OK')	application/x-javascript	etag:%221f2-605de70b43200-gzip%22	https://www.onetouchhealth.net/wp/wp-includes/js/dist/dom-ready.min.js?ver=392bdd43726760d1f3ca	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp/wp-includes/js/dist/dom-ready.minded6.js	(from https://www.onetouchhealth.net/contact)
00:13:05	4627/4627	---M-Z	200	added ('OK')	application/x-javascript	etag:%221213-605de70b43200-gzip%22	https://www.onetouchhealth.net/wp/wp-includes/js/dist/hooks.min.js?ver=c6aec9a8d4e5a5d543a1	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp/wp-includes/js/dist/hooks.min2ebd.js	(from https://www.onetouchhealth.net/contact)
00:13:05	9445/9445	---M-Z	200	added ('OK')	application/x-javascript	etag:%2224e5-605de70b43200-gzip%22	https://www.onetouchhealth.net/wp/wp-includes/js/dist/i18n.min.js?ver=7701b0c3857f914212ef	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp/wp-includes/js/dist/i18n.minf92f.js	(from https://www.onetouchhealth.net/contact)
00:13:05	2448/2448	---M-Z	200	added ('OK')	application/x-javascript	etag:%22990-605de70b43200-gzip%22	https://www.onetouchhealth.net/wp/wp-includes/js/dist/a11y.min.js?ver=7032343a947cfccf5608	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp/wp-includes/js/dist/a11y.min866e.js	(from https://www.onetouchhealth.net/contact)
00:13:06	1836/1836	---M-Z	200	added ('OK')	application/x-javascript	etag:%2272c-61130ac9c8855-gzip%22	https://www.onetouchhealth.net/app/mu-plugins/gravityforms/js/jquery.json.min.js?ver=2.8.9	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/mu-plugins/gravityforms/js/jquery.json.min08d4.js	(from https://www.onetouchhealth.net/contact)
00:13:06	46677/46677	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b655-6186518c7cbc8-gzip%22	https://www.onetouchhealth.net/app/mu-plugins/gravityforms/js/gravityforms.min.js?ver=2.8.9	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/mu-plugins/gravityforms/js/gravityforms.min08d4.js	(from https://www.onetouchhealth.net/contact)
00:13:07	4639/4639	---M-Z	200	added ('OK')	application/x-javascript	etag:%22121f-5fadece406751-gzip%22	https://www.onetouchhealth.net/app/mu-plugins/gravityforms/js/placeholders.jquery.min.js?ver=2.8.9	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/mu-plugins/gravityforms/js/placeholders.jquery.min08d4.js	(from https://www.onetouchhealth.net/contact)
00:13:07	38829/38829	---M-Z	200	added ('OK')	application/x-javascript	etag:%2297ad-61130ac9b9df4-gzip%22	https://www.onetouchhealth.net/app/mu-plugins/gravityforms/assets/js/dist/utils.min.js?ver=50c7bea9c2320e16728e44ae9fde5f26	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/mu-plugins/gravityforms/assets/js/dist/utils.minbdb4.js	(from https://www.onetouchhealth.net/contact)
00:13:08	17290/17290	---M-Z	200	added ('OK')	application/x-javascript	etag:%22438a-61130ac9ba5c4-gzip%22	https://www.onetouchhealth.net/app/mu-plugins/gravityforms/assets/js/dist/vendor-theme.min.js?ver=54e7080aa7a02c83aa61fae430b9d869	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/mu-plugins/gravityforms/assets/js/dist/vendor-theme.minca9e.js	(from https://www.onetouchhealth.net/contact)
00:13:08	4163/4163	---M-Z	200	added ('OK')	application/x-javascript	etag:%221043-61130ac9b9a0c-gzip%22	https://www.onetouchhealth.net/app/mu-plugins/gravityforms/assets/js/dist/scripts-theme.min.js?ver=bab19fd84843dabc070e73326d787910	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/mu-plugins/gravityforms/assets/js/dist/scripts-theme.min00af.js	(from https://www.onetouchhealth.net/contact)
00:13:09	3606/3606	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e16-61130ac9caf65-gzip%22	https://www.onetouchhealth.net/app/mu-plugins/gravityformsrecaptcha/js/frontend.js?ver=1.3.0	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/mu-plugins/gravityformsrecaptcha/js/frontend6f3e.js	(from https://www.onetouchhealth.net/contact)
00:13:12	16674/16674	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:13:10%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/pages/1596	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/pages/1596.json	(from https://www.onetouchhealth.net/scheduling)
00:13:13	2366/2366	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:13:11%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fscheduling	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embedf1ed.json	(from https://www.onetouchhealth.net/scheduling)
00:13:14	2889/2889	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:13:12%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fscheduling&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embedf93d	(from https://www.onetouchhealth.net/scheduling)
00:13:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:13:13%20GMT	https://www.onetouchhealth.net/?p=1596	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/index582f.html	(from https://www.onetouchhealth.net/scheduling)
00:13:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:13:14%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/scheduling)
00:13:17	16514/16514	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:13:15%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/pages/1684	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/pages/1684.json	(from https://www.onetouchhealth.net/care-planning)
00:13:18	2368/2368	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:13:16%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fcare-planning	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed39c2.json	(from https://www.onetouchhealth.net/care-planning)
00:13:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:13:16%20GMT	https://www.onetouchhealth.net/?p=1684	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/index195c.html	(from https://www.onetouchhealth.net/care-planning)
00:13:19	2891/2891	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:13:18%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fcare-planning&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed0310	(from https://www.onetouchhealth.net/care-planning)
00:13:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:13:19%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/care-planning)
00:13:22	14994/14994	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:13:20%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/pages/1643	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/pages/1643.json	(from https://www.onetouchhealth.net/hr)
00:13:23	2330/2330	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:13:21%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fhr	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embedf62f.json	(from https://www.onetouchhealth.net/hr)
00:13:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:13:22%20GMT	https://www.onetouchhealth.net/?p=1643	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/indexa94b.html	(from https://www.onetouchhealth.net/hr)
00:13:25	2853/2853	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:13:23%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fhr&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed6a2f	(from https://www.onetouchhealth.net/hr)
00:13:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:13:24%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/hr)
00:13:27	6635/6635	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:13:25%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/pages/23	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/pages/23.json	(from https://www.onetouchhealth.net/resources)
00:13:29	2327/2327	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:13:27%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fresources	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embedc9c4.json	(from https://www.onetouchhealth.net/resources)
00:13:30	2850/2850	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:13:28%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fresources&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed9ca5	(from https://www.onetouchhealth.net/resources)
00:13:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:13:28%20GMT	https://www.onetouchhealth.net/?p=23	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/index40a0.html	(from https://www.onetouchhealth.net/resources)
00:13:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:13:29%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/resources)
00:13:32	26728/26728	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:13:30%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/pages/39	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/pages/39.json	(from https://www.onetouchhealth.net/cookie-policy)
00:13:34	2335/2335	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:13:32%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fcookie-policy	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed902a.json	(from https://www.onetouchhealth.net/cookie-policy)
00:13:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:13:32%20GMT	https://www.onetouchhealth.net/?p=39	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/indexba52.html	(from https://www.onetouchhealth.net/cookie-policy)
00:13:35	2858/2858	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:13:33%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fcookie-policy&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed4d17	(from https://www.onetouchhealth.net/cookie-policy)
00:13:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:13:34%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/cookie-policy)
00:13:38	33763/33763	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:13:36%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/pages/3	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/pages/3.json	(from https://www.onetouchhealth.net/privacy-policy-web)
00:13:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:13:38%20GMT	https://www.onetouchhealth.net/?p=3	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/index2207.html	(from https://www.onetouchhealth.net/privacy-policy-web)
00:13:40	2336/2336	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:13:38%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fprivacy-policy-web	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed5601.json	(from https://www.onetouchhealth.net/privacy-policy-web)
00:13:41	2859/2859	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:13:40%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fprivacy-policy-web&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed59a5	(from https://www.onetouchhealth.net/privacy-policy-web)
00:13:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:13:41%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/privacy-policy-web)
00:13:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:13:43%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/news-and-events)
00:13:45	90308/90308	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Sep%202024%2007:13:42%20GMT	https://www.onetouchhealth.net/dist/	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/dist/index.html	(from https://www.onetouchhealth.net/app/themes/soap/dist/js/bundle.833f2f97f4f4893f7b73.js?ver=6.4.3)
00:13:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:13:44%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/news-and-events?category=)
00:13:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:13:46%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/news-and-events?topic=blog)
00:13:49	13747/13747	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:13:47%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/posts/3516	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/posts/3516.json	(from https://www.onetouchhealth.net/news/onetouch-health-are-shortlisted-as-finalists-in-the-national-care-awards)
00:13:51	2792/2792	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:13:49%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fnews%2Fonetouch-health-are-shortlisted-as-finalists-in-the-national-care-awards	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed548c.json	(from https://www.onetouchhealth.net/news/onetouch-health-are-shortlisted-as-finalists-in-the-national-care-awards)
00:13:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:13:50%20GMT	https://www.onetouchhealth.net/?p=3516	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/index99c1.html	(from https://www.onetouchhealth.net/news/onetouch-health-are-shortlisted-as-finalists-in-the-national-care-awards)
00:13:52	3353/3353	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:13:50%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fnews%2Fonetouch-health-are-shortlisted-as-finalists-in-the-national-care-awards&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed89b5	(from https://www.onetouchhealth.net/news/onetouch-health-are-shortlisted-as-finalists-in-the-national-care-awards)
00:13:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:13:51%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/news/onetouch-health-are-shortlisted-as-finalists-in-the-national-care-awards)
00:13:54	1238/1238	---MC-	200	added ('OK')	application/rss+xml	etag:%22ba351968240f7cb58eacda71bc620939%22	https://www.onetouchhealth.net/news/onetouch-health-acquires-oneplan/feed	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/news/onetouch-health-acquires-oneplan/feed	(from https://www.onetouchhealth.net/news/onetouch-health-acquires-oneplan)
00:13:56	15250/15250	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:13:54%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/posts/2904	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/posts/2904.json	(from https://www.onetouchhealth.net/news/onetouch-health-acquires-oneplan)
